d_page	han	count	roman_raw	code	tone	tone_src	sni	raw
437	盞	29	kai	kai3	3	十五音聲調	上去	"5-16-197 盏0029 kai""# 4-6 皆求上去[kai'"
437	艾	8	ngai	ngai7	7	十五音聲調	下去	"6-9-284 艾0008 ngai""# 7-120 開语下去gainn -""g~ainn"
437	蔡	9	chai	tshai3	3	十五音聲調	上去	"5-5-521 蔡0009 chai""# 4-9 皆出上去|chai"
437	害	42	hai	hai7	7	十五音聲調	下去	"3-2074 害0042 hai""# 4-14 皆喜下去hai"
437	毅	7	nai	nai7	7	十五音聲調	下去	"3-34 毅0007 nai""# 7-118 调柳下去lainn’ -}-ainn"
437	籟	1	nai	nai7	7	十五音聲調	下去	"7-3-3680 籁0001 nai""# 7-118 開柳下去[lainn' -}→ainn"
437	解	1	hai	hai7	7	十五音聲調	下去	"7-2-6192 解0001 hai""# 4-14 皆喜下去|hai"
437	解	1	kais	kais3	3	十五音聲調	上去	7-4-1139 解0001 kais 4-6 皆求上去kai -3
437	險	2	ai	ai3	3	十五音聲調	上去	"6-3-2679 险0002 ai""# 4-8 皆英上去ai"
437	避	1	ihe	ihe7	7	十五音聲調	下去	"7-3-315 避0001 Ihe"" 4-14 皆喜下去|hai -h→ai"
437	蔽	12	pe	pe3	3	十五音聲調	上去	"5-17-361 蔽0012 pe""# 3-41 稽逐上去pe"
437	敏	7	pi	pi7	7	十五音聲調	下去	"5-9-691 敏0007 pi""# 6-71 居逻下去pi"
438	擎	1	pe	pe7	7	十五音聲調	下去	"7-3-5070 擎0001 pe""# 6-71 居逐下去pi i-7"
438	快	3	me	me7	7	十五音聲調	下去	"5-10-250 快0003 me""# 3-47 稽門下去be'"
438	蔡	38	ce	tse3	3	十五音聲調	上去	"5-3-298 蔡0038 ce""# |3-42 稽鲁上去|ce"
438	際	6	ce	tse3	3	十五音聲調	上去	"5-8-543 際0006 ce""# 3-42 稻曾上去|ce"
438	號	1	ai	ai2	2	十五音聲調	上上	"5-10-317 号0001 ai""# 45 皆英上上[ai?"
438	液	3	siet	siet4	4	十五音聲調	上入	"4-2989 液0003 siet""# 1-32 整时上入 siet"
438	夷	2	i	i7	7	十五音聲調	下去	7-4 428 夷0002 6-74 居英下去 i-7
438	泄	4	e	e7	7	十五音聲調	下去	"6-7-311 泄0004 e""# 6-74 居英下去"
438	鄂	1	ua	ua5	5	十五音聲調	下平	"5-18-623 鄂0001 ua""# 4-76 瓜英下卒ua'"
438	鞋	2	ua	ua5	5	十五音聲調	下平	"7-4 4392 鞋0002 ua""并 4-76 瓜英下卒ua"
438	截	3	ua	ua5	5	十五音聲調	下平	"6-4-1027 截0003 ua""# 476 瓜英下卒hua' -5"
438	曉	1	thue	thue3	3	十五音聲調	上去	"7-2-656 晓0001 thue""# 5-67 检他上去thue'"
438	允	1	tue	tue5	5	十五音聲調	下平	7-1-1929 允0001 tue' 5-71 检地下卒|tue'
438	盒	1	hue	hue3	3	十五音聲調	上去	"7-1-4634 盒0001 hue"" 5-66 格求上去[kue'"
438	格	1	kue	kue3	3	十五音聲調	上去	"7-4-6279 格0001 kue"" 5-66 格求上去kue'"
438	險	5	kue	kue3	3	十五音聲調	上去	"5-10-310 险0005 kue""# 5-66 检求上去[kue'"
438	洛	1	hue	hue3	3	十五音聲調	上去	"6-8-688 洛0001 hue""# 5-66 格求上去kue' -k-3"
438	外	54	gue	gue7	7	十五音聲調	下去	"3-901 外0054 gue""# 5-75 检语下去|gue"
438	最	13	cue	tsue3	3	十五音聲調	上去	"1-604 最0013 cue"" 5-67 稽誉上去|cue'"
438	會	18	hue	hue7	7	十五音聲調	下去	"6-3-673 會0018 hue""# 5-76 恰喜下去|hue'"
438	輸	3	hue	hue7	7	十五音聲調	下去	5-3-180 输003 hue' 5-76 怡喜下去huei
438	酚	1	luat	luat7	7	十五音聲調	下去	7-3-6416 酚0001 luat' 1-69 规柳下去ui -i-7
438	派	1	pai	pai3	3	十五音聲調	上去	"派0001 pai""# 47 皆頭上去phai ph"
438	寳	5	mai	mai7	7	十五音聲調	下去	"7-1-3778 寳0005 mai"" 7-120 臀阿下去bainn’ →b→ainn"
438	卦	3	kua	kua3	3	十五音聲調	上去	"741583 卦0003 kua""# 4-71 瓜求上去,kua"""
438	脆	1	chu	tshu3	3	十五音聲調	上去	"7-3-2298 脆0001 Chu"" 1-65 规出上去|chui°"
438	藏	53	sue	sue3	3	十五音聲調	上去	"藏0053 sue""# 15-68 給時上去sue"
438	銳	4	jue	jue7	7	十五音聲調	下去	6-13-2311 锐0004 jue' 5-75 格入下去jue'
438	容	1	jue	jue7	7	十五音聲調	下去	"43608 容0001 jue"" 5-75 检入下去jue'"
438	吞	4	thun	thun1	1	十五音聲調	上平	"744555 吞0004 thun""# [1-2 君他上平|thun"
438	根	4	kin	kin1	1	十五音聲調	上平	"7-3-3696 根0004 kin""# 4-15 巾求上平kin'"
438	恩	22	in	in1	1	十五音聲調	上平	"1-291 恩0022 in""# 4-16 巾英上平in"
438	痕	1	hun	hun5	5	十五音聲調	下平	"痕0001 hun""# 1-16 君喜下卒hun"
439	鄰	4	hun	hun1	1	十五音聲調	上平	"6-2-2478 邻0004 hun""# 4-14 市逐上平in ""p-in"
439	號	2	bun	bun5	5	十五音聲調	下平	"6-9-17 号0002 bun"" 1-15 君門下卒bun' ->5"
439	籍	1	bien	bien5	5	十五音聲調	下平	"3-411 籍0001 bien"" 1-35 整門下卒bien"
439	周	2	ban	ban5	5	十五音聲調	下平	"7-1-831 周0002 ban""3 2-11 千下平ban"
439	氓	1	bin	bin5	5	十五音聲調	下平	"7-3-4861 氓0001 bin"" 4-27 門下平bin -*5"
439	珍	11	tin	tin1	1	十五音聲調	上平	"7-1-2348 珍0011 tin""# 4-15 市地上平in"
439	漢	53	tin	tin5	5	十五音聲調	下平	"6-14-1748 漢0053 tin""# 4-26 市地下平tin"
439	座	9	tin	tin5	5	十五音聲調	下平	"7-1-307 座0009 tin""# 4-26 巾地下卒tin"""
439	市	5	kins	kins1	1	十五音聲調	上平	"2-830 市0005 kin'""s 4-15 市求上卒kin"
439	銀	7	gin	gin5	5	十五音聲調	下平	"7-3-4376 银0007 gin""# 4-27 市语下平gin"
439	真	28	cin	tsin1	1	十五音聲調	上平	"7-2-3566 真0028 cin""# 4-15 曾上平cin"
439	申	11	sin	sin1	1	十五音聲調	上平	"4-1405 申0011 sin"" 4-16 市時上平sin"
439	身	133	sin	sin1	1	十五音聲調	上平	"1-270 身0133 sin""# 4-16 巾时上平[sin"
439	娠	1	sin	sin1	1	十五音聲調	上平	"7-2-4641 娠0001 sin""# 4-16 市時上平[sin"
439	紳	6	sin	sin1	1	十五音聲調	上平	"5-10-519 绅0006 sin""# 4-16 巾時上平|sin"
439	臣	134	sin	sin5	5	十五音聲調	下平	"3-454 臣0134 sin""# 4-26 巾時下平[sin"""
439	辰	12	sin	sin5	5	十五音聲調	下平	"4-2959 辰0012 sin""# 4-26 巾時下平sin"
439	宸	2	sin	sin5	5	十五音聲調	下平	"7-1-2701 宸0002 sin""# 4-26 市时下卒sin"
439	晨	6	sin	sin5	5	十五音聲調	下平	"1-1170 晨0006 sin""# 4-26 巾时下卒sin"
439	鄭	18	lin	lin5	5	十五音聲調	下平	"5-4-490 郑0018 lin""# 4-25 柳下平[in"
439	豫	1	lin	lin5	5	十五音聲調	下平	"7-2-564 豫0001 lin""# 4-25 巾柳下平lin"""
439	第	2	lin	lin5	5	十五音聲調	下平	"7-4-2097 第0002 lin""# 4-25 市柳下卒lin"
439	人	1258	jin	jin5	5	十五音聲調	下平	"1-150 人1258 jin"" 4-26 巾入下卒jin"
439	仁	307	jin	jin5	5	十五音聲調	下平	"3-451 仁0307 jin""# 4-26 市下卒jin"
439	寳	25	pin	pin1	1	十五音聲調	上平	"5-12-86 寳0025 pin""# 4-14 市逐上平pin"
439	始	1	pin	pin7	7	十五音聲調	下去	"7-1-2802 始0001 pin""# 4-28 题下去pin'"
439	民	325	bin	bin5	5	十五音聲調	下平	"1-1200 民0325 bin""# 4-27 市下卒bin"
439	津	2	tin	tin1	1	十五音聲調	上平	"5-18-187 津0002 tin"" 4-16 市會上卒cin -""℃"
439	秦	46	cin	tsin5	5	十五音聲調	下平	"5-18-547 秦0046 cin""# 4-26 巾下平cin"
440	辛	5	sin	sin1	1	十五音聲調	上平	"6-5-1140 辛0005 sin""# 4-16 巾時上卒sin"
440	新	33	sin	sin1	1	十五音聲調	上平	2-668 新0033 4-16 巾时上平[sin'
440	薪	17	sin	sin1	1	十五音聲調	上平	"1-1029 薪0017 sin""# 4-16 巾時上卒[sin'"
440	因	38	in	in1	1	十五音聲調	上平	"2-226 因0038 in""# 4-16 巾英上卒in"""
440	姻	5	ien	ien1	1	十五音聲調	上平	7-2-2900 姻0005 1-24 坚英上平ien
440	茵	1	in	in1	1	十五音聲調	上平	"7-4-6303 茵0001 in""# 4-16 巾英上平in"
440	很	2	hin	hin2	2	十五音聲調	上上	"6-8-1874 很0002 hin""# 1-7 君喜上上,hun"
440	狼	1	hun	hun2	2	十五音聲調	上上	7-4 4348 狼0001 1-7 君喜上上hun'
440	敏	20	bin	bin2	2	十五音聲調	上上	"1-1128 敏0020 bin""# 419 市阴上上bin"
440	憨	1	bin	bin2	2	十五音聲調	上上	"7-3-1962 憨0001 bin"" 419 市上上,bin"
440	慢	2	bin	bin2	2	十五音聲調	上上	"6-3-2620 慢0002 bin""# 4-19 市即上上bin"
440	衫	4	cin	tsin2	2	十五音聲調	上上	"6-12-173 衫0004 cin""# 418 巾含上上cin"
440	診	2	cin	tsin2	2	十五音聲調	上上	"5-10-225 诊0002 cin"" 418 巾會上上cin"
440	忍	28	jim	jim2	2	十五音聲調	上上	"5-15-622 忍0028 jim""# 1-45 金入上上ljim²"
440	化	2	pin	pin7	7	十五音聲調	下去	"7-3-2002 化0002 pin""# 4-28 中逐下去in'"
440	贛	1	pin	pin7	7	十五音聲調	下去	"7-1-4101 赣0001 pin"" 4-28 中逐下去pin"
440	濱	1	bin	bin2	2	十五音聲調	上上	"7-3-6180 滨0001 bin""# 4-19 市用上上(bin*"
440	緊	1	kin	kin2	2	十五音聲調	上上	7-1-3819 紧0001 kin* 417 巾求上上kin?
440	蒸	59	cin	tsin7	7	十五音聲調	下去	"4-1036 蒸0059 cin""# 4-29 巾下去|cin'"
440	引	17	in	in2	2	十五音聲調	上上	"7-3-436 引0017 in""# 4-19 巾英上上in?"
440	恨	1	hin	hin7	7	十五音聲調	下去	"7-1-4249 恨0001 hin""# 4-30 巾喜下去hin'"
440	搬	1	chin	tshin3	3	十五音聲調	上去	"7-3-6300 搬0001 chin""# 4-22 巾出上去|chin"""
440	鎮	2	tin	tin3	3	十五音聲調	上去	"7-1-4159 镇0002 tin 4-20 巾地上去tin"""
440	疾	1	thim	thim3	3	十五音聲調	上去	6-13-715 疾0001 thim 147 金他上去thim
440	陣	6	tin	tin7	7	十五音聲調	下去	"7-1-4467 阵0006 tin""# 4-29 巾地下去|tin"""
440	陳	2	tin	tin7	7	十五音聲調	下去	"6-14-174 陈0002 tin""# 4-29 巾地下去tin"
440	蓬	2	kin	kin7	7	十五音聲調	下去	"7-3-3207 蓬0002 kin"" 4-28 巾求下去kin'"
440	瑾	1	kin	kin2	2	十五音聲調	上上	"7-3-4498 瑾0001 kin"" 4-17 市求上上kin² -2"
440	縫	2	kin	kin7	7	十五音聲調	下去	"5-11-809 缝0002 kin""# 4-28 巾求下去|kin'"
440	振	13	cin	tsin2	2	十五音聲調	上上	"6-10-367 振0013 cin""# 4-18 巾鲁上上|cin"""
440	度	5	cin	tsin3	3	十五音聲調	上去	"7-1-3057 度0005 cin""# 4-21 中鲁上去cin -*3"
440	鎮	22	sin	sin7	7	十五音聲調	下去	"3-1570 镇0022 sin""# 4-29 巾時下去|sin"
440	客	4	lin	lin7	7	十五音聲調	下去	"5-8-332 客0004 lin""# 4-28 巾柳下去[lin'"
441	刃	7	jim	jim7	7	十五音聲調	下去	"7-3-4298 刃0007 jim""# 1-54 金入下去jim'"
441	例	3	jim	jim7	7	十五音聲調	下去	"5-19-658 例0003 jim""# 1-54 金入下去jim'"
441	朝	2	jim	jim7	7	十五音聲調	下去	"7-3-130 朝0002 jim""# 1-55 金入下去jim'"
441	物	1	jim	jim7	7	十五音聲調	下去	"6-1-248 物0001 jim""# 1-54 金入下去jim'"
441	找	1	pin	pin3	3	十五音聲調	上去	"5-10-63 找0001 pin""# 4-20 市逐上去pin"
441	晉	33	cin	tsin3	3	十五音聲調	上去	"1-678 晋0033 cin""# 4-21 巾鲁上去|cin"
441	避	49	cin	tsin3	3	十五音聲調	上去	"5-7-640 避0049 cin""# 4-21 巾會上去|cin"
441	紹	1	cin	tsin3	3	十五音聲調	上去	"7-2-6511 绍0001 cin"" 4-21 巾曾上去cin"
441	搭	2	cin	tsin3	3	十五音聲調	上去	"7-1-3489 搭0002 cin"" 4-21 巾鲁上去cin"
441	迅	1	sin	sin3	3	十五音聲調	上去	"5-10-598 迅0001 sin"" 4-21 巾时上去sin"
441	信	97	sin	sin3	3	十五音聲調	上去	"1-210 信0097 sin""# 4-21 巾時上去sin"
441	綠	3	hin	hin3	3	十五音聲調	上去	"7-3-1787 绿0003 hin""# 4-22 市喜上去hin"""
441	胤	1	gin	gin7	7	十五音聲調	下去	"7-4-662 胤0001 gin""# 4-29 巾語下去gin'"
441	橘	2	ciet	tsiet4	4	十五音聲調	上入	"7-2-3047 橘0002 ciet""# 1-32 坚上入|ciet"""
441	蝨	1	sik	sik4	4	十五音聲調	上入	"7-4-4368 虱0001 sik""# 2-71 经時上入si退"
441	瑟	14	sik	sik4	4	十五音聲調	上入	"5-11-377 瑟0014 sik""# 2-71 經时上入[s退"
441	第	17	pit	pit4	4	十五音聲調	上入	"2-922 第0017 pit'"" 4-22 市逸上入pit'"
441	強	1	pit	pit8	8	十五音聲調	下入	"1-879 强0001 pit""# 4-30 巾逐下入pit"
441	密	6	bit	bit8	8	十五音聲調	下入	"4-86 密0006 bit""# 4-32 巾下入bit"
441	室	1	lip	lip4	4	十五音聲調	上入	5-17-962 室0001 Lip 4-23 市誉上入cit' it
441	秩	4	tiet	tiet8	8	十五音聲調	下入	"7-1-3816 秩0004 tiet""# 1-40 坚地下入liet'"
441	蛭	10	tit	tit8	8	十五音聲調	下入	"7-2-1738 蛭0010 tit""# 4-31 地下入bt"
441	姑	1	kiet	kiet4	4	十五音聲調	上入	"7-2-4611 姑0001 kiet""# 4-22 巾求上入[kit -it"
441	寳	16	cit	tsit4	4	十五音聲調	上入	"5-6-518 寳0016 cit""# 4-23 市曾上入cit'"
441	桂	2	cit	tsit4	4	十五音聲調	上入	7-4-2652 桂0002 4-23 市曾上入cit
441	此	2	huah	huah4	4	十五音聲調	上入	"7-4-4849 此0002 huah"" 2-69 羟他上入thik -th-ik-4"
441	失	83	sit	sit4	4	十五音聲調	上入	"4-1465 失0083 sit""# 4-24 巾時上入sit"
441	室	55	sit	sit4	4	十五音聲調	上入	"4-3910 室0055 sit""# 4-24 市時上入sit'"
441	胎	2	it	it4	4	十五音聲調	上入	"5-17-305 胎0002 it""# 4-25 巾喜上入hit -h-4"
441	粟	3	lik	lik4	4	十五音聲調	上入	5-3-482 粟0003 lik~# 2-66 经柳上入k
441	燥	1	lik	lik4	4	十五音聲調	上入	3-538 燥0001 lik* 2-66 经柳上入k
441	日	159	jit	jit8	8	十五音聲調	下入	"5-2-229 日0159 jit""# 4-31 巾入下入jt"
442	必	229	pit	pit4	4	十五音聲調	上入	"5-9-85 必0229 pit""# 4-22 市遂上入pit"
442	早	15	pit	pit4	4	十五音聲調	上入	"6-5-1046 早0015 pit""# 4-22 中逐上入pit"
442	革	2	pit	pit4	4	十五音聲調	上入	7-3-3160 革0002 4-22 市遂上入pit
442	匹	21	phit	phit4	4	十五音聲調	上入	"7-2-3256 匹0021 phit""# 4-23 中頭上入phit"
442	蜜	3	bit	bit8	8	十五音聲調	下入	"1-1182 蜜0003 bit""# 4-32 巾月下入[bit'"
442	吉	12	kiet	kiet4	4	十五音聲調	上入	"7-1-3896 吉0012 kiet""# 4-22 巾求上入kit →it"
442	七	67	chit	tshit4	4	十五音聲調	上入	"1-1044 七0067 chit""# 4-24 巾出上入|chit"
442	漆	4	chik	tshik4	4	十五音聲調	上入	"7-2-2300 漆0004 chik""# 1-50 金出上入|chip -ip"
442	疾	52	cit	tsit8	8	十五音聲調	下入	3-1800 疾0052 4-31 巾會下入cit
442	悉	15	sik	sik4	4	十五音聲調	上入	7-1-165 悉0015 sik 4-24 巾上入 sit it
442	壹	5	it	it4	4	十五音聲調	上入	3-232 壹0005 it 4-24 市英上入it
442	鐵	5	it	it8	8	十五音聲調	下入	6-3-2612 铁0005 it 432 巾英下入it
442	價	2	it	it8	8	十五音聲調	下入	53-2 价0002 432 巾英下入it
442	軼	1	i	i8	8	十五音聲調	下入	7-4-5644 轶0001 432 巾英下入i
442	逸	11	it	it8	8	十五音聲調	下入	"2-388 逸0011 it""# 4-32 中英下入it"
442	浴	4	it	it8	8	十五音聲調	下入	"6-7-686 浴0004 it""# 4-32 巾英下入it"
442	短	3	it	it8	8	十五音聲調	下入	6-2-1844 短0003 it'# 432 巾英下入it
442	奔	6	phun	phun1	1	十五音聲調	上平	"7-2-1464 奔006 phun""# 1-2 君颜上平phun"
442	噴	1	hun	hun3	3	十五音聲調	上去	"7-2-6434 喷0001 hun"" 1-8 君颇上去lphun ph"
442	盆	5	phun	phun5	5	十五音聲調	下平	6-14-1179 盆0005 phun 1-14 君頭下卒phun
442	招	3	bun	bun5	5	十五音聲調	下平	7-2-5565 招0003 bun* 1-15 君門下卒bun
442	敦	8	tun	tun1	1	十五音聲調	上平	"6-10-259 敦0008 tun""# 1-2 君地上平|tun"
442	蜜	2	tun	tun1	1	十五音聲調	上平	"7-3-6129 蜜0002 tun"" 1-2 君會上平|cun"
442	豚	9	tun	tun5	5	十五音聲調	下平	"3-2006 豚0009 tun""# 1-14 君地下卒|tun"
442	昆	9	khun	khun1	1	十五音聲調	上平	"7-1-3761 昆0009 khun""# 1-1 君去上卒khun'"
442	皇	2	khun	khun1	1	十五音聲調	上平	"247 皇0002 Khun"" [1-1 君去上平[khun'"
442	鄂	1	khun	khun1	1	十五音聲調	上平	"2-778 鄂0001 khun"" [1-1 君去上平khun'"
442	坤	6	khun	khun1	1	十五音聲調	上平	"7-1-4555 坤0006 khun""# [1-1 君去上平[khun"""
442	堯	5	khun	khun1	1	十五音聲調	上平	"6-12-1231 尧0005 khun""# 1-1 君去上卒khun"
442	擎	57	cun	tsun1	1	十五音聲調	上平	"4-1684 擎0057 cun""# 1-2 君鲁上平|cun"
442	村	4	chuan	tshuan1	1	十五音聲調	上平	"7-2-3150 村0004 chuan"" 1-3 君出上卒|chun"""
442	存	51	cun	tsun5	5	十五音聲調	下平	"3-38 存0051 cun""# 1-14 君鲁下平cun"
442	第	1	cun	tsun1	1	十五音聲調	上平	"74-5698 第0001 cun'"" 1-2 君鲁上卒|cun"
442	豫	73	uns	uns1	1	十五音聲調	上平	5-2-121 豫0073 #,uns 1-3 君時上平[sun
442	度	3	sun	sun1	1	十五音聲調	上平	"6-12-2022 度0003 sun""# 1-3 君时上卒|sun"
442	溫	22	un	un1	1	十五音聲調	上平	"5-16-623 温0022 un""# 1-3 君英上卒|un"""
442	香	6	hun	hun1	1	十五音聲調	上平	"6-14-761 香0006 hun""# 14 君喜上卒hun'"
442	婚	17	hun	hun1	1	十五音聲調	上平	"7-2-1236 婚0017 hun""# 1-4 君喜上卒,hun'"
443	播	1	hun	hun1	1	十五音聲調	上平	"6-1-2167 播0001 hun""# 14 君喜上卒|hun'"
443	魂	2	hun	hun5	5	十五音聲調	下平	"7-1-4281 魂0002 hun""# 1-16 君喜下卒hun"
443	爺	1	lun	lun5	5	十五音聲調	下平	"7-1-2465 爷0001 lun""# 1-13 君柳下卒un"
443	格	2	chun	tshun1	1	十五音聲調	上平	"7-4-6128 格0002 chun""# 1-2 君他上平|thun' -*th"
443	春	49	chun	tshun1	1	十五音聲調	上平	"7-1-1654 春0049 chun""# 1-3 君出上平|chun"
443	舒	2	tun	tun5	5	十五音聲調	下平	"7-2-5343 舒0002 tun"" 1-14 君地下卒|tun"
443	純	6	sun	sun5	5	十五音聲調	下平	"4-3069 纯0006 sun""# 1-15 君時下卒|sun"
443	鶉	2	sun	sun5	5	十五音聲調	下平	7-2-6700 鹑0002 sun'3 [1-15 君時下卒[sun
443	淳	4	sun	sun5	5	十五音聲調	下平	"6-7-1710 淳0004 Sun""3 1-15 君時下卒sun"
443	醇	2	sun	sun5	5	十五音聲調	下平	"7-1-3867 醇0002 sun""# 1-15 君時下卒sun°"
443	篤	1	un	un1	1	十五音聲調	上平	"7-4-3823 笃0001 un""# 4-15 市求上平kin -k-in-1"
443	偷	24	lun	lun5	5	十五音聲調	下平	"1-288 偷0024 lun""# 1-13 君柳下卒[lun'"
443	輸	3	lun	lun5	5	十五音聲調	下平	"7-3-3050 输0003 lun""# 1-13 君柳下卒[un'"
443	瀚	7	lun	lun5	5	十五音聲調	下平	"6-8-1167 瀚0007 lun""# 1-13 君柳下卒lun"""
443	均	7	kin	kin1	1	十五音聲調	上平	"5-16-189 均0007 kin""# 4-15 巾求上卒[kin"
443	避	7	cun	tsun1	1	十五音聲調	上平	"7-2-2523 避0007 cun""# 1-2 君含上卒cun"
443	歧	1	cun	tsun3	3	十五音聲調	上去	"7-3-855 歧0001 cun"" 1-8 君鲁上去|cun”"
443	淘	1	sun	sun5	5	十五音聲調	下平	"7-1-2479 淘0001 sun"" 1-15 君時下卒sun"
443	荀	2	sun	sun5	5	十五音聲調	下平	"7-2-805 荀0002 sun""3 1-15 君時下卒sun"
443	韻	1	sun	sun5	5	十五音聲調	下平	"7-4-3760 韵0001 sun"" 1-15 君時下平[sun"
443	恂	4	sun	sun5	5	十五音聲調	下平	3-537 恂0004 sun'3 1-15 君時下卒[sun
443	鬱	1	sun	sun5	5	十五音聲調	下平	"7-3-5445 郁0001 Sun"" 1-15 君时下卒sun"
443	旬	5	sun	sun5	5	十五音聲調	下平	"7-1-2176 旬0005 sun""# 1-15 君時下卒|sun"
443	巡	8	sun	sun5	5	十五音聲調	下平	"6-2-922 巡0008 sun""# 1-14 君時下卒sun"
443	循	4	sun	sun5	5	十五音聲調	下平	"5-10-197 循0004 sun""# 1-14 君時下卒|sun"
443	本	47	pun	pun2	2	十五音聲調	上上	"3-239 本0047 pun""# 1-5 君逐上上pun"
443	沌	1	tun	tun7	7	十五音聲調	下去	7-1-12 沌0001 tun' 1-17 君地下去tun
443	盾	2	tun	tun2	2	十五音聲調	上上	"7-3-4164 盾0002 tun""# 1-5 君地上上|tun"
443	適	1	tun	tun7	7	十五音聲調	下去	"6-3-1136 适0001 tun"" 1-17 君地下去|tun"
443	邀	1	tun	tun7	7	十五音聲調	下去	4-730 邀0001 tun' 1-17 君地下去|tun'
443	衰	4	kun	kun2	2	十五音聲調	上上	"7-4-117 衰0004 kun""# 1-5 君求上上kun"""
443	付	1	chun	tshun2	2	十五音聲調	上上	"6-1-1477 付0001 chun""# 1-6 君出上上[chun”"
443	攝	11	sun	sun2	2	十五音聲調	上上	"5-16-395 摄0011 sun"" 1-6 君时上上sun"
443	混	5	hun	hun7	7	十五音聲調	下去	"1-762 混0005 hun""# 1-18 君喜下去|hun'"
443	洋	2	hun	hun7	7	十五音聲調	下去	"7-2-1814 洋0002 hun""# 1-18 君喜下去hun'"
444	窖	4	khun	khun2	2	十五音聲調	上上	"7-2-2612 窖0004 khun*# 1-5 君去上上khun"""
444	津	3	cun	tsun2	2	十五音聲調	上上	"7-2-5228 津0003 cun""# 1-6 君鲁上上cun'"
444	隕	3	un	un2	2	十五音聲調	上上	"6-14-738 陨0003 un""# 1-6 君英上上un'"
444	隕	3	sun	sun2	2	十五音聲調	上上	"7-3-6404 陨0003 3 sun""# 1-6 君英上上|un'"
444	簡	5	sun	sun2	2	十五音聲調	上上	"7-2-5501 简0005 sun""# 1-6 君时上上sun'"
444	允	2	un	un2	2	十五音聲調	上上	"5-20-18 允0002 1-6 君英上上un"""
444	猶	1	un	un2	2	十五音聲調	上上	"7-2-5132 犹0001 1-6 君英上上un"""
444	尹	42	in	in2	2	十五音聲調	上上	2-532 尹0042 in# 4-19 巾英上上in
444	頭	9	tun	tun3	3	十五音聲調	上去	"7-3-5160 頭0009 tun"" 1-8 君地上去|tun"""
444	嫩	1	luan	luan7	7	十五音聲調	下去	"7-4-6332 嫩0001 luan"" 1-18 君入下去|jun' j-→un7"
444	因	9	khun	khun3	3	十五音聲調	上去	"4-2307 因0009 khun""# 1-8 君去上去khun"""
444	寸	12	chun	tshun3	3	十五音聲調	上去	"6-4-1247 寸0012 chun""# 1-10 君出上去|chun"
444	翼	1	sun	sun3	3	十五音聲調	上去	5-9-629 翼0001 sun' 1-9 君時上去|sun'
444	遂	2	sun	sun3	3	十五音聲調	上去	"1-555 遂0002 sun""# 1-9 君時上去[sun"""
444	舜	118	sun	sun3	3	十五音聲調	上去	"3-1255 舜0118 8  sun""# 1-9 君時上去[sun"
444	順	27	sun	sun7	7	十五音聲調	下去	"1-168 顺0027 sun""# 1-18 君時下去|sun'"
444	雷	2	lun	lun7	7	十五音聲調	下去	"7-4-6269 雷0002 lun""# 1-16 君柳下去[lun'"
444	潤	16	lun	lun7	7	十五音聲調	下去	"6-11-1272 潤0016 lun""# 1-18 君入下去jiun'"
444	俊	7	cun	tsun3	3	十五音聲調	上去	"2-561 俊0007 cun"" 1-8 君會上去|cun”"
444	鞍	2	cun	tsun3	3	十五音聲調	上去	"7-1-3717 鞍0002 cun""# 1-8 君會上去|cun"
444	駿	1	cun	tsun3	3	十五音聲調	上去	"7-1-3272 骏0001 cun""# 1-8 君鲁上去|cun"""
444	峻	3	cun	tsun3	3	十五音聲調	上去	"3-1593 峻0003 cun"" 1-8 君會上去|cun'"
444	凌	1	cun	tsun3	3	十五音聲調	上去	"6-9-439 凌0001 cun"" 1-8 君鲁上去|cun"
444	落	1	jue	jue7	7	十五音聲調	下去	"7-2-6327 落0001 jue"" 5-75 檐入下去jue'"
444	詢	1	sun	sun5	5	十五音聲調	下平	7-2-2439 询0001 sun' 1-14 君時下卒[sun
444	殉	5	sun	sun5	5	十五音聲調	下平	"6-13-2220 殉0005 sun""3 1-15 君時下卒[sun"
444	勃	8	put	put8	8	十五音聲調	下入	"7-2-5366 勃0008 put""# 1-19 君逐下入put"
444	浮	2	put	put8	8	十五音聲調	下入	"6-1-1072 浮0002 1-19 君逐下入|put"""
444	沒	10	but	but8	8	十五音聲調	下入	"5-9-98 没0010 but""# 1-21 君門下入but'"
444	段	1	but	but8	8	十五音聲調	下入	"1-906 段0001 but""# 1-21 君下入but'"
444	突	2	tut	tut8	8	十五音聲調	下入	"5-18-613 突0002 tut""# 1-20 君地下入tut"
444	骨	12	kut	kut4	4	十五音聲調	上入	"6-12-2510 骨0012 kut""# 1-10 君求上入(kut"""
444	滑	3	kut	kut8	8	十五音聲調	下入	"6-12-1694 滑0003 kut 1-19 君求下入kut"""
444	鶴	1	kutn	kutn8	8	十五音聲調	下入	"74-5380 鹤0001 kutn 1-19 君求下入kut"" 18"
444	室	5	khut	khut4	4	十五音聲調	上入	"6-6-1749 室0005 khut""# 1-11 君去上入khut'"
